,Unnamed: 0,isbuyer,buy_freq,visit_freq,buy_interval,sv_interval,expected_time_buy,expected_time_visit,last_buy,last_visit,multiple_buy,multiple_visit,uniq_urls,num_checkins,pred_prob,pred_label
10613,10614,0,,1,0.0,0.0,0.0,0.0,25,25,0,0,24,46,0.3325193435180578,0
10614,10615,0,,1,0.0,0.0,0.0,0.0,23,23,0,0,14,24,0.3791381969319407,0
10615,10616,0,,1,0.0,0.0,0.0,0.0,175,175,0,0,154,2323,0.27457991974788726,0
10616,10617,0,,1,0.0,0.0,0.0,0.0,15,15,0,0,27,45,0.3499454847496296,0
10617,10618,0,,1,0.0,0.0,0.0,0.0,34,34,0,0,70,360,0.2750013672357884,0
10618,10619,1,1.0,6,0.0,0.7416666999999999,0.0,-4.99507,5,5,0,1,175,368,0.7245782016981457,1
10619,10620,0,,1,0.0,0.0,0.0,0.0,186,186,0,0,171,346,0.273212646969131,0
10620,10621,0,,2,0.0,0.041666699999999994,0.0,-51.87125,51,51,0,1,84,475,0.3048209598029752,0
10621,10622,0,,1,0.0,0.0,0.0,0.0,92,92,0,0,79,1064,0.27402657022370513,0
10622,10623,0,,1,0.0,0.0,0.0,0.0,2,2,0,0,45,125,0.533437775707482,1
10623,10624,0,,1,0.0,0.0,0.0,0.0,65,65,0,0,50,69,0.3002111334920051,0
10624,10625,0,,2,0.0,0.041666699999999994,0.0,-47.1108,47,47,0,1,22,25,0.378753146374483,0
10625,10626,0,,2,0.0,37.91667,0.0,-102.2936,121,121,0,1,67,713,0.3433763453636492,0
10626,10627,0,,3,0.0,5.625,0.0,-13.028139999999999,16,16,0,1,9,34,0.5097813476676111,1
10627,10628,0,,1,0.0,0.0,0.0,0.0,76,76,0,0,99,159,0.2986824362246173,0
10628,10629,0,,3,0.0,6.5208330000000005,0.0,-0.5216194000000001,4,4,0,1,170,4747,0.6356578247900052,1
10629,10630,0,,1,0.0,0.0,0.0,0.0,146,146,0,0,61,792,0.27402657022370513,0
10630,10631,0,,1,0.0,0.0,0.0,0.0,55,55,0,0,143,927,0.273212646969131,0
10631,10632,0,,1,0.0,0.0,0.0,0.0,16,16,0,0,152,1339,0.2870620325818418,0
10632,10633,0,,1,0.0,0.0,0.0,0.0,17,17,0,0,62,268,0.29072610333872867,0
10633,10634,0,,2,0.0,82.20834,0.0,-46.86088,87,87,0,1,139,580,0.31108669457104704,0
10634,10635,0,,1,0.0,0.0,0.0,0.0,47,47,0,0,2,8,0.37622925032857923,0
10635,10636,0,,1,0.0,0.0,0.0,0.0,83,83,0,0,145,397,0.273212646969131,0
10636,10637,0,,1,0.0,0.0,0.0,0.0,30,30,0,0,82,320,0.2750013672357884,0
10637,10638,0,,1,0.0,0.0,0.0,0.0,109,109,0,0,89,1271,0.27457991974788726,0
10638,10639,0,,1,0.0,0.0,0.0,0.0,67,67,0,0,176,1103,0.27195117171760985,0
10639,10640,0,,1,0.0,0.0,0.0,0.0,151,151,0,0,144,854,0.273212646969131,0
10640,10641,0,,1,0.0,0.0,0.0,0.0,117,117,0,0,178,959,0.27195117171760985,0
10641,10642,0,,2,0.0,0.8333333,0.0,-147.7438,148,148,0,1,152,3761,0.33881376025866555,0
10642,10643,0,,1,0.0,0.0,0.0,0.0,10,10,0,0,18,68,0.3757434081815693,0
10643,10644,0,,2,0.0,86.08334,0.0,42.91545,0,0,0,1,182,2662,0.46114887929920395,0
10644,10645,0,,3,0.0,45.70833,0.0,-56.51016,86,86,0,1,38,341,0.43200498352890465,0
10645,10646,0,,1,0.0,0.0,0.0,0.0,3,3,0,0,2,56,0.5164440550415182,1
10646,10647,0,,2,0.0,9.833333,0.0,-71.7254,76,76,0,1,154,1126,0.35468198844675847,0
10647,10648,0,,2,0.0,14.0,0.0,-135.7398,142,142,0,1,156,1650,0.3504469827057646,0
10648,10649,0,,3,0.0,77.0,0.0,39.29521,12,12,0,1,161,890,0.48814764344596656,0
10649,10650,1,3.0,19,71.5625,7.946758999999999,44.78897,4.442480000000001,3,3,1,1,175,673,0.7917563283853445,1
10650,10651,0,,1,0.0,0.0,0.0,0.0,127,127,0,0,177,1863,0.27331450557755066,0
10651,10652,0,,3,0.0,44.6875,0.0,-23.84678,53,53,0,1,140,385,0.4528159434346531,0
10652,10653,0,,2,0.0,0.041666699999999994,0.0,-3.143529,3,3,0,1,11,23,0.5781656708487195,1
10653,10654,0,,3,0.0,74.35416,0.0,46.14852,3,3,0,1,153,3600,0.575255583535942,1
10654,10655,0,,1,0.0,0.0,0.0,0.0,34,34,0,0,108,1373,0.27555593804090367,0
10655,10656,0,,1,0.0,0.0,0.0,0.0,3,3,0,0,52,127,0.482539744637324,0
10656,10657,0,,1,0.0,0.0,0.0,0.0,120,120,0,0,24,47,0.3314338683395871,0
10657,10658,0,,1,0.0,0.0,0.0,0.0,36,36,0,0,10,53,0.35773958765848196,0
10658,10659,0,,1,0.0,0.0,0.0,0.0,6,6,0,0,19,44,0.4861536196150335,0
10659,10660,0,,1,0.0,0.0,0.0,0.0,120,120,0,0,148,1603,0.27457991974788726,0
10660,10661,0,,1,0.0,0.0,0.0,0.0,26,26,0,0,36,67,0.3325193435180578,0
10661,10662,0,,1,0.0,0.0,0.0,0.0,115,115,0,0,28,100,0.3314338683395871,0
10662,10663,0,,1,0.0,0.0,0.0,0.0,6,6,0,0,14,24,0.5053468624254783,1
10663,10664,0,,1,0.0,0.0,0.0,0.0,20,20,0,0,66,128,0.29922096125126707,0
10664,10665,0,,1,0.0,0.0,0.0,0.0,18,18,0,0,22,54,0.3499454847496296,0
10665,10666,0,,1,0.0,0.0,0.0,0.0,101,101,0,0,105,370,0.273212646969131,0
10666,10667,0,,1,0.0,0.0,0.0,0.0,165,165,0,0,163,947,0.273212646969131,0
10667,10668,0,,1,0.0,0.0,0.0,0.0,0,0,0,0,-1,468,0.5331379294185978,1
10668,10669,0,,1,0.0,0.0,0.0,0.0,94,94,0,0,28,98,0.3314338683395871,0
10669,10670,0,,1,0.0,0.0,0.0,0.0,153,153,0,0,167,712,0.273212646969131,0
10670,10671,0,,5,0.0,34.5625,0.0,14.80199,12,12,0,1,179,734,0.5857388223065396,1
10671,10672,0,,2,0.0,0.2916667,0.0,-97.67598000000001,97,97,0,1,51,224,0.33973176173219455,0
10672,10673,0,,3,0.0,2.166667,0.0,-2.805381,4,4,0,1,13,47,0.6942615727521367,1
10673,10674,0,,4,0.0,23.54167,0.0,16.29564,1,1,0,1,8,37,0.7105491739227827,1
10674,10675,0,,1,0.0,0.0,0.0,0.0,7,7,0,0,86,287,0.3999820228930846,0
10675,10676,0,,1,0.0,0.0,0.0,0.0,182,182,0,0,1,755,0.33884094148595645,0
10676,10677,0,,1,0.0,0.0,0.0,0.0,145,145,0,0,72,235,0.27402657022370513,0
10677,10678,0,,3,0.0,0.9375,0.0,0.3187625,0,0,0,1,7,34,0.7175072939340497,1
10678,10679,0,,1,0.0,0.0,0.0,0.0,72,72,0,0,37,193,0.3129159060714765,0
10679,10680,0,,3,0.0,0.0625,0.0,-23.850720000000003,23,23,0,1,169,562,0.42636352997992594,0
10680,10681,0,,3,0.0,2.458333,0.0,-170.252,171,171,0,1,163,1470,0.3994920044232405,0
10681,10682,0,,1,0.0,0.0,0.0,0.0,32,32,0,0,110,241,0.2741856421308065,0
10682,10683,0,,4,0.0,49.44444,0.0,2.224929,34,34,0,1,160,689,0.5286792068230979,1
10683,10684,0,,1,0.0,0.0,0.0,0.0,171,171,0,0,42,1181,0.3100420920573103,0
10684,10685,0,,1,0.0,0.0,0.0,0.0,103,103,0,0,128,979,0.273212646969131,0
10685,10686,0,,4,0.0,34.91667,0.0,10.97509,15,15,0,1,58,231,0.6002462431708124,1
10686,10687,0,,1,0.0,0.0,0.0,0.0,17,17,0,0,109,501,0.28988238452403503,0
10687,10688,0,,1,0.0,0.0,0.0,0.0,150,150,0,0,169,952,0.273212646969131,0
10688,10689,0,,2,0.0,1.125,0.0,-50.12421,50,50,0,1,15,160,0.4135387459967356,0
10689,10690,1,1.0,4,0.0,50.08333,0.0,13.40105,24,24,0,1,127,226,0.6428187041043598,1
10690,10691,0,,1,0.0,0.0,0.0,0.0,0,0,0,0,49,115,0.5455383003449737,1
10691,10692,0,,4,0.0,18.61111,0.0,-100.9676,114,114,0,1,155,1291,0.45802500761203235,0
10692,10693,0,,1,0.0,0.0,0.0,0.0,19,19,0,0,18,72,0.3639849642343968,0
10693,10694,0,,1,0.0,0.0,0.0,0.0,7,7,0,0,20,89,0.4723861239449957,0
10694,10695,0,,1,0.0,0.0,0.0,0.0,42,42,0,0,50,935,0.28008198461701567,0
10695,10696,0,,8,0.0,7.845238,0.0,5.184767,1,1,0,1,189,1384,0.7277253623677743,1
10696,10697,0,,1,0.0,0.0,0.0,0.0,148,148,0,0,98,1051,0.273212646969131,0
10697,10698,0,,1,0.0,0.0,0.0,0.0,121,121,0,0,84,173,0.273212646969131,0
10698,10699,0,,1,0.0,0.0,0.0,0.0,179,179,0,0,40,185,0.3129159060714765,0
10699,10700,0,,1,0.0,0.0,0.0,0.0,4,4,0,0,102,406,0.41478224668183084,0
10700,10701,0,,1,0.0,0.0,0.0,0.0,66,66,0,0,97,473,0.273212646969131,0
10701,10702,0,,1,0.0,0.0,0.0,0.0,113,113,0,0,44,137,0.2978315786659864,0
10702,10703,0,,1,0.0,0.0,0.0,0.0,54,54,0,0,161,1787,0.27457991974788726,0
10703,10704,0,,2,0.0,0.041666699999999994,0.0,-51.19117,51,51,0,1,119,768,0.3048209598029752,0
10704,10705,0,,1,0.0,0.0,0.0,0.0,16,16,0,0,171,670,0.2856570804349519,0
10705,10706,0,,1,0.0,0.0,0.0,0.0,63,63,0,0,162,610,0.273212646969131,0
10706,10707,0,,4,0.0,8.569445,0.0,-126.3798,132,132,0,1,180,839,0.44008508746745184,0
10707,10708,1,1.0,3,0.0,1.3125,0.0,-166.77700000000002,167,167,0,1,167,1223,0.4377473668437457,0
10708,10709,0,,2,0.0,45.91667,0.0,-12.25037,35,35,0,1,113,406,0.33814507286234097,0
10709,10710,0,,1,0.0,0.0,0.0,0.0,17,17,0,0,63,294,0.29072610333872867,0
10710,10711,0,,1,0.0,0.0,0.0,0.0,31,31,0,0,185,925,0.2729213613881738,0
10711,10712,0,,2,0.0,5.2916669999999995,0.0,-2.174467,4,4,0,1,82,171,0.517476931609921,1
10712,10713,0,,1,0.0,0.0,0.0,0.0,161,161,0,0,83,102,0.2949149573194147,0
10713,10714,0,,1,0.0,0.0,0.0,0.0,35,35,0,0,54,134,0.2935738962727441,0
10714,10715,0,,1,0.0,0.0,0.0,0.0,182,182,0,0,128,327,0.273212646969131,0
10715,10716,0,,1,0.0,0.0,0.0,0.0,131,131,0,0,169,1178,0.27457991974788726,0
10716,10717,0,,2,0.0,0.041666699999999994,0.0,-58.868159999999996,58,58,0,1,167,4861,0.3026303558322388,0
10717,10718,0,,1,0.0,0.0,0.0,0.0,33,33,0,0,1,343,0.34295152497230014,0
10718,10719,0,,1,0.0,0.0,0.0,0.0,177,177,0,0,172,772,0.273212646969131,0
10719,10720,0,,2,0.0,8.083333,0.0,-22.12227,26,26,0,1,171,598,0.35468198844675847,0
10720,10721,0,,1,0.0,0.0,0.0,0.0,2,2,0,0,27,52,0.5563084208630599,1
10721,10722,0,,1,0.0,0.0,0.0,0.0,100,100,0,0,161,889,0.273212646969131,0
10722,10723,0,,1,0.0,0.0,0.0,0.0,128,128,0,0,177,551,0.27195117171760985,0
10723,10724,0,,1,0.0,0.0,0.0,0.0,135,135,0,0,109,2614,0.27457991974788726,0
10724,10725,1,1.0,1,0.0,0.0,0.0,0.0,29,29,0,0,15,29,0.5643561677700561,1
10725,10726,0,,1,0.0,0.0,0.0,0.0,5,5,0,0,5,16,0.5145682589753431,1
10726,10727,0,,1,0.0,0.0,0.0,0.0,165,165,0,0,5,264,0.3418494361281302,0
10727,10728,0,,1,0.0,0.0,0.0,0.0,103,103,0,0,51,268,0.27402657022370513,0
10728,10729,0,,1,0.0,0.0,0.0,0.0,114,114,0,0,55,222,0.27402657022370513,0
10729,10730,0,,1,0.0,0.0,0.0,0.0,14,14,0,0,9,87,0.3757434081815693,0
10730,10731,0,,1,0.0,0.0,0.0,0.0,7,7,0,0,1,22,0.5053468624254783,1
10731,10732,0,,1,0.0,0.0,0.0,0.0,2,2,0,0,1,21,0.5828323303999559,1
10732,10733,0,,1,0.0,0.0,0.0,0.0,59,59,0,0,60,544,0.27402657022370513,0
10733,10734,0,,1,0.0,0.0,0.0,0.0,90,90,0,0,170,1126,0.273212646969131,0
10734,10735,1,1.0,1,0.0,0.0,0.0,0.0,126,126,0,0,45,590,0.3808432550559366,0
10735,10736,0,,1,0.0,0.0,0.0,0.0,142,142,0,0,142,282,0.273212646969131,0
10736,10737,0,,1,0.0,0.0,0.0,0.0,121,121,0,0,8,33,0.37442136563548545,0
10737,10738,0,,1,0.0,0.0,0.0,0.0,118,118,0,0,164,923,0.273212646969131,0
10738,10739,0,,5,0.0,26.78125,0.0,16.260270000000002,5,5,0,1,21,79,0.6957829928118241,1
10739,10740,0,,1,0.0,0.0,0.0,0.0,4,4,0,0,9,58,0.4861536196150335,0
10740,10741,0,,1,0.0,0.0,0.0,0.0,78,78,0,0,120,2802,0.27457991974788726,0
10741,10742,0,,1,0.0,0.0,0.0,0.0,89,89,0,0,25,140,0.33287337079187435,0
10742,10743,0,,1,0.0,0.0,0.0,0.0,67,67,0,0,23,93,0.3314338683395871,0
10743,10744,0,,5,0.0,10.125,0.0,-87.82224000000001,95,95,0,1,95,1174,0.48819447001288924,0
10744,10745,0,,1,0.0,0.0,0.0,0.0,17,17,0,0,46,65,0.3178078323040837,0
10745,10746,0,,6,0.0,4.2083330000000005,0.0,-42.7668,46,46,0,1,113,507,0.5519553439155083,1
10746,10747,0,,1,0.0,0.0,0.0,0.0,109,109,0,0,16,231,0.3418494361281302,0
10747,10748,0,,9,0.0,14.63021,0.0,-6.92707,19,19,0,1,169,3042,0.5814611155647914,1
10748,10749,0,,1,0.0,0.0,0.0,0.0,14,14,0,0,15,19,0.39108515595552157,0
10749,10750,0,,4,0.0,12.66667,0.0,7.497825,2,2,0,1,88,123,0.7341694102572088,1
10750,10751,0,,1,0.0,0.0,0.0,0.0,9,9,0,0,10,48,0.3757434081815693,0
10751,10752,0,,1,0.0,0.0,0.0,0.0,166,166,0,0,163,2816,0.27457991974788726,0
10752,10753,1,1.0,14,0.0,8.564102,0.0,-14.54471,22,22,0,1,44,162,0.7141138679206833,1
10753,10754,1,1.0,2,0.0,109.1667,0.0,50.7612,3,3,0,1,71,274,0.5180132202025457,1
10754,10755,0,,3,0.0,1.083333,0.0,-11.99089,12,12,0,1,14,83,0.5049930658998826,1
10755,10756,0,,1,0.0,0.0,0.0,0.0,48,48,0,0,116,1626,0.27457991974788726,0
10756,10757,0,,1,0.0,0.0,0.0,0.0,57,57,0,0,88,494,0.273212646969131,0
10757,10758,0,,1,0.0,0.0,0.0,0.0,106,106,0,0,101,594,0.273212646969131,0
10758,10759,0,,1,0.0,0.0,0.0,0.0,73,73,0,0,41,177,0.3129159060714765,0
10759,10760,0,,1,0.0,0.0,0.0,0.0,23,23,0,0,13,94,0.3639849642343968,0
10760,10761,0,,3,0.0,34.9375,0.0,-35.940509999999996,59,59,0,1,19,168,0.46600550354720066,0
10761,10762,0,,1,0.0,0.0,0.0,0.0,184,184,0,0,38,105,0.3314338683395871,0
10762,10763,0,,2,0.0,11.75,0.0,-143.231,149,149,0,1,166,485,0.3504469827057646,0
10763,10764,0,,1,0.0,0.0,0.0,0.0,63,63,0,0,169,1110,0.273212646969131,0
10764,10765,0,,1,0.0,0.0,0.0,0.0,111,111,0,0,141,218,0.273212646969131,0
10765,10766,0,,1,0.0,0.0,0.0,0.0,104,104,0,0,37,101,0.3314338683395871,0
10766,10767,0,,1,0.0,0.0,0.0,0.0,9,9,0,0,3,63,0.3757434081815693,0
10767,10768,0,,1,0.0,0.0,0.0,0.0,75,75,0,0,70,326,0.27402657022370513,0
10768,10769,1,2.0,3,0.041666699999999994,0.041666699999999994,-4.9532419999999995,-4.946297,4,4,1,1,13,43,0.7325542939087584,1
10769,10770,0,,1,0.0,0.0,0.0,0.0,94,94,0,0,0,561,0.33884094148595645,0
10770,10771,0,,1,0.0,0.0,0.0,0.0,43,43,0,0,38,60,0.3325193435180578,0
10771,10772,0,,1,0.0,0.0,0.0,0.0,180,180,0,0,163,1580,0.27457991974788726,0
10772,10773,1,2.0,2,8.875,8.875,-51.139559999999996,-51.18122,55,55,1,1,61,845,0.5782911032499305,1
10773,10774,0,,2,0.0,0.041666699999999994,0.0,-97.91939,97,97,0,1,162,2181,0.3026303558322388,0
10774,10775,0,,1,0.0,0.0,0.0,0.0,97,97,0,0,38,107,0.3314338683395871,0
10775,10776,0,,1,0.0,0.0,0.0,0.0,81,81,0,0,161,1585,0.27457991974788726,0
10776,10777,0,,1,0.0,0.0,0.0,0.0,14,14,0,0,49,322,0.29597863238777394,0
10777,10778,0,,1,0.0,0.0,0.0,0.0,155,155,0,0,9,125,0.35810606050991073,0
10778,10779,0,,1,0.0,0.0,0.0,0.0,22,22,0,0,121,541,0.27960737619447346,0
10779,10780,0,,1,0.0,0.0,0.0,0.0,103,103,0,0,159,467,0.273212646969131,0
10780,10781,0,,1,0.0,0.0,0.0,0.0,78,78,0,0,158,2002,0.27457991974788726,0
10781,10782,0,,11,0.0,17.275,0.0,15.57835,0,0,0,1,188,2086,0.7210300373341986,1
10782,10783,0,,2,0.0,0.9166667,0.0,-108.2886,108,108,0,1,156,743,0.33881376025866555,0
10783,10784,0,,4,0.0,53.69444,0.0,40.24763,0,0,0,1,174,482,0.6394804883641899,1
10784,10785,0,,1,0.0,0.0,0.0,0.0,14,14,0,0,147,687,0.2856570804349519,0
10785,10786,0,,3,0.0,7.1041669999999995,0.0,2.321482,2,2,0,1,69,266,0.6894240698248344,1
10786,10787,0,,2,0.0,1.666667,0.0,-5.254408,6,6,0,1,15,37,0.5270473728205741,1
10787,10788,0,,2,0.0,0.5833333,0.0,-61.068580000000004,61,61,0,1,113,612,0.33881376025866555,0
10788,10789,0,,2,0.0,99.79166,0.0,-30.287940000000003,80,80,0,1,174,1976,0.3136375079143758,0
10789,10790,0,,1,0.0,0.0,0.0,0.0,6,6,0,0,164,1631,0.3625207938946534,0
10790,10791,0,,1,0.0,0.0,0.0,0.0,43,43,0,0,101,108,0.29508122626176836,0
10791,10792,0,,4,0.0,19.80556,0.0,-1.841329,16,16,0,1,144,2441,0.5794174834281958,1
10792,10793,0,,1,0.0,0.0,0.0,0.0,28,28,0,0,47,79,0.30124042619108027,0
10793,10794,0,,1,0.0,0.0,0.0,0.0,1,1,0,0,36,341,0.5357170570476757,1
10794,10795,0,,1,0.0,0.0,0.0,0.0,153,153,0,0,129,574,0.273212646969131,0
10795,10796,0,,1,0.0,0.0,0.0,0.0,0,0,0,0,9,22,0.594625306345424,1
10796,10797,0,,3,0.0,18.0,0.0,-28.94322,40,40,0,1,41,137,0.48847138042376625,0
10797,10798,0,,1,0.0,0.0,0.0,0.0,39,39,0,0,48,116,0.29885619711189987,0
10798,10799,0,,1,0.0,0.0,0.0,0.0,65,65,0,0,165,994,0.273212646969131,0
10799,10800,0,,1,0.0,0.0,0.0,0.0,16,16,0,0,45,389,0.29597863238777394,0
10800,10801,0,,2,0.0,90.91666,0.0,-30.84965,76,76,0,1,143,712,0.3136375079143758,0
10801,10802,0,,1,0.0,0.0,0.0,0.0,45,45,0,0,45,120,0.2978315786659864,0
10802,10803,0,,1,0.0,0.0,0.0,0.0,43,43,0,0,32,194,0.3139692145291628,0
10803,10804,0,,4,0.0,35.13889,0.0,18.503510000000002,7,7,0,1,171,5010,0.6709102483866913,1
10804,10805,0,,1,0.0,0.0,0.0,0.0,55,55,0,0,169,1159,0.27457991974788726,0
10805,10806,0,,1,0.0,0.0,0.0,0.0,93,93,0,0,0,2552,0.33884094148595645,0
10806,10807,0,,1,0.0,0.0,0.0,0.0,166,166,0,0,64,426,0.27402657022370513,0
10807,10808,0,,1,0.0,0.0,0.0,0.0,128,128,0,0,127,209,0.273212646969131,0
10808,10809,0,,1,0.0,0.0,0.0,0.0,18,18,0,0,16,36,0.39391930656351193,0
10809,10810,0,,1,0.0,0.0,0.0,0.0,2,2,0,0,21,28,0.5828323303999559,1
10810,10811,0,,1,0.0,0.0,0.0,0.0,21,21,0,0,14,173,0.34907905194823247,0
10811,10812,0,,1,0.0,0.0,0.0,0.0,131,131,0,0,175,402,0.27195117171760985,0
10812,10813,0,,1,0.0,0.0,0.0,0.0,78,78,0,0,58,141,0.29255983134498653,0
10813,10814,0,,2,0.0,0.041666699999999994,0.0,-14.240229999999999,14,14,0,1,20,63,0.37063251321683943,0
10814,10815,0,,1,0.0,0.0,0.0,0.0,43,43,0,0,44,110,0.30124042619108027,0
10815,10816,0,,1,0.0,0.0,0.0,0.0,29,29,0,0,47,24,0.31532778187006105,0
10816,10817,0,,1,0.0,0.0,0.0,0.0,17,17,0,0,79,133,0.30990666474638384,0
10817,10818,0,,2,0.0,43.875,0.0,-39.00195,60,60,0,1,85,517,0.3432630917594784,0
10818,10819,0,,2,0.0,18.16667,0.0,-56.65791,65,65,0,1,176,2727,0.35468198844675847,0
10819,10820,0,,1,0.0,0.0,0.0,0.0,65,65,0,0,148,1828,0.27457991974788726,0
10820,10821,1,1.0,1,0.0,0.0,0.0,0.0,35,35,0,0,18,52,0.5562917332722257,1
10821,10822,0,,1,0.0,0.0,0.0,0.0,25,25,0,0,14,142,0.35923195279863385,0
10822,10823,0,,1,0.0,0.0,0.0,0.0,165,165,0,0,168,560,0.273212646969131,0
10823,10824,0,,1,0.0,0.0,0.0,0.0,64,64,0,0,68,154,0.29255983134498653,0
10824,10825,0,,3,0.0,4.5208330000000005,0.0,-2.233878,5,5,0,1,1,11,0.687077151353115,1
10825,10826,0,,1,0.0,0.0,0.0,0.0,21,21,0,0,95,161,0.30542278425569325,0
10826,10827,0,,1,0.0,0.0,0.0,0.0,30,30,0,0,54,112,0.29593377069952104,0
10827,10828,0,,1,0.0,0.0,0.0,0.0,50,50,0,0,18,120,0.35810606050991073,0
10828,10829,0,,1,0.0,0.0,0.0,0.0,43,43,0,0,39,461,0.31109010683609134,0
10829,10830,0,,1,0.0,0.0,0.0,0.0,101,101,0,0,162,440,0.273212646969131,0
10830,10831,0,,3,0.0,2.229167,0.0,-47.5928,49,49,0,1,39,228,0.4815135324501866,0
10831,10832,0,,1,0.0,0.0,0.0,0.0,66,66,0,0,38,123,0.33287337079187435,0
10832,10833,0,,2,0.0,11.20833,0.0,-92.42163000000001,98,98,0,1,100,349,0.35468198844675847,0
10833,10834,0,,1,0.0,0.0,0.0,0.0,28,28,0,0,146,4231,0.27555593804090367,0
10834,10835,0,,3,0.0,37.95833,0.0,-25.717489999999998,51,51,0,1,161,418,0.45652532039799826,0
10835,10836,1,1.0,2,0.0,0.041666699999999994,0.0,-49.4742,49,49,0,1,107,989,0.45518205992429006,0
10836,10837,0,,1,0.0,0.0,0.0,0.0,39,39,0,0,42,164,0.3139692145291628,0
10837,10838,0,,1,0.0,0.0,0.0,0.0,132,132,0,0,157,824,0.273212646969131,0
10838,10839,0,,1,0.0,0.0,0.0,0.0,8,8,0,0,15,210,0.4247275288642529,0
10839,10840,0,,1,0.0,0.0,0.0,0.0,34,34,0,0,169,2782,0.27555593804090367,0
10840,10841,0,,2,0.0,0.875,0.0,-154.5863,155,155,0,1,43,126,0.36903660333733873,0
10841,10842,0,,1,0.0,0.0,0.0,0.0,3,3,0,0,163,2132,0.39459107266030563,0
10842,10843,0,,1,0.0,0.0,0.0,0.0,24,24,0,0,89,54,0.297702056065533,0
10843,10844,0,,1,0.0,0.0,0.0,0.0,102,102,0,0,110,296,0.273212646969131,0
10844,10845,0,,1,0.0,0.0,0.0,0.0,0,0,0,0,80,555,0.4850115783879729,0
10845,10846,0,,1,0.0,0.0,0.0,0.0,92,92,0,0,73,426,0.27402657022370513,0
10846,10847,0,,2,0.0,9.583333,0.0,-119.6325,124,124,0,1,171,1492,0.3504469827057646,0
10847,10848,0,,1,0.0,0.0,0.0,0.0,99,99,0,0,73,306,0.27402657022370513,0
10848,10849,0,,2,0.0,0.041666699999999994,0.0,-148.9287,148,148,0,1,166,537,0.3026303558322388,0
10849,10850,0,,1,0.0,0.0,0.0,0.0,37,37,0,0,23,40,0.3325193435180578,0
10850,10851,0,,2,0.0,24.95833,0.0,-67.54849,80,80,0,1,43,125,0.38549503507582594,0
10851,10852,0,,1,0.0,0.0,0.0,0.0,32,32,0,0,61,226,0.2750013672357884,0
10852,10853,0,,1,0.0,0.0,0.0,0.0,174,174,0,0,58,227,0.27402657022370513,0
10853,10854,0,,1,0.0,0.0,0.0,0.0,76,76,0,0,89,151,0.291712979572888,0
10854,10855,0,,1,0.0,0.0,0.0,0.0,22,22,0,0,18,111,0.3654885567305995,0
10855,10856,0,,2,0.0,22.04167,0.0,-118.7042,129,129,0,1,0,2828,0.38446778182552416,0
10856,10857,0,,2,0.0,0.041666699999999994,0.0,-2.372488,2,2,0,1,160,2041,0.4718825243672095,0
10857,10858,0,,1,0.0,0.0,0.0,0.0,116,116,0,0,71,943,0.27402657022370513,0
10858,10859,0,,1,0.0,0.0,0.0,0.0,42,42,0,0,97,229,0.2741856421308065,0
10859,10860,0,,1,0.0,0.0,0.0,0.0,82,82,0,0,56,450,0.27402657022370513,0
10860,10861,0,,2,0.0,2.291667,0.0,-115.4837,116,116,0,1,96,492,0.3504469827057646,0
10861,10862,0,,3,0.0,29.0,0.0,-10.05747,29,29,0,1,75,434,0.4666549863486092,0
10862,10863,0,,1,0.0,0.0,0.0,0.0,90,90,0,0,40,105,0.3314338683395871,0
10863,10864,0,,1,0.0,0.0,0.0,0.0,77,77,0,0,37,218,0.3129159060714765,0
10864,10865,1,1.0,1,0.0,0.0,0.0,0.0,28,28,0,0,118,340,0.4643191763278974,0
10865,10866,0,,2,0.0,0.041666699999999994,0.0,-70.85880999999999,70,70,0,1,15,136,0.3785058903984637,0
10866,10867,0,,1,0.0,0.0,0.0,0.0,107,107,0,0,40,90,0.3314338683395871,0
10867,10868,0,,1,0.0,0.0,0.0,0.0,172,172,0,0,169,811,0.273212646969131,0
10868,10869,0,,1,0.0,0.0,0.0,0.0,50,50,0,0,55,503,0.27402657022370513,0
10869,10870,0,,1,0.0,0.0,0.0,0.0,21,21,0,0,167,1417,0.280994278168007,0
10870,10871,0,,1,0.0,0.0,0.0,0.0,173,173,0,0,170,726,0.273212646969131,0
10871,10872,0,,1,0.0,0.0,0.0,0.0,16,16,0,0,3,32,0.39391930656351193,0
10872,10873,0,,1,0.0,0.0,0.0,0.0,94,94,0,0,39,1368,0.3100420920573103,0
10873,10874,0,,1,0.0,0.0,0.0,0.0,101,101,0,0,3,258,0.3418494361281302,0
10874,10875,0,,6,0.0,12.275,0.0,9.079908,1,1,0,1,46,123,0.7415000207039135,1
10875,10876,0,,7,0.0,21.13889,0.0,-14.92845,33,33,0,1,111,174,0.5295403368714504,1
10876,10877,0,,1,0.0,0.0,0.0,0.0,85,85,0,0,88,150,0.291712979572888,0
10877,10878,0,,1,0.0,0.0,0.0,0.0,112,112,0,0,2,10,0.38242628427973346,0
10878,10879,0,,1,0.0,0.0,0.0,0.0,37,37,0,0,6,21,0.37278521145656657,0
10879,10880,0,,1,0.0,0.0,0.0,0.0,108,108,0,0,18,363,0.3418494361281302,0
10880,10881,0,,1,0.0,0.0,0.0,0.0,32,32,0,0,76,315,0.2750013672357884,0
10881,10882,0,,15,0.0,3.6190480000000003,0.0,-5.887731,9,9,0,1,17,247,0.5812474894739661,1
